content_id,watch_date,watch_minutes,device_type
2050,2024-04-06,1,web
2011,2024-05-06,120,tv
2006,2024-05-25,30,mobile
2031,2024-05-02,30,mobile
2020,2024-06-10,120,
2093,2024-04-22,5,web
2089,2024-05-29,120,
2081,2024-04-11,120,tv
2086,2024-04-09,5,mobile
2015,2024-03-15,120,tv
2076,2024-03-12,30,web
2043,2024-04-10,120,mobile
2012,2024-05-19,5,mobile
2070,2024-03-31,120,tv
2027,2024-03-29,120,web
2051,2024-05-22,30,mobile
2068,2024-04-08,30,tv
2032,2024-03-13,1,web
2022,2024-06-01,,tv
2014,2024-05-10,1,web
2077,2024-06-13,1000,web
2022,2024-05-13,120,tv
2033,2024-05-12,5,web
2005,2024-06-15,1,web
2088,2024-03-26,,tv
2052,2024-05-05,,mobile
2083,2024-05-27,120,web
2055,2024-06-08,120,mobile
2099,2024-03-29,1,mobile
2073,2024-05-19,30,
2022,2024-05-22,1,mobile
2071,2024-04-07,120,mobile
2032,2024-05-02,30,web
2030,2024-03-09,120,mobile
2022,2024-06-22,5,tv
2034,2024-06-25,30,mobile
2094,2024-05-21,5,tv
2070,2024-05-27,1,tv
2012,2024-06-08,1000,mobile
2076,2024-03-28,120,tv
2083,2024-04-10,120,
2047,2024-05-14,30,web
2064,2024-04-23,5,
2038,2024-04-30,30,mobile
2045,2024-06-03,30,web
2002,2024-06-09,120,mobile
2076,2024-04-05,120,mobile
2020,2024-05-18,5,web
2053,2024-04-14,5,mobile
2005,2024-04-01,5,mobile
2087,2024-03-01,30,web
2001,2024-04-15,30,mobile
2055,2024-04-04,120,tv
2001,2024-05-22,120,tv
2017,2024-04-26,1,tv
2039,2024-04-06,30,mobile
2062,2024-05-07,120,tv
2006,2024-05-10,5,mobile
2096,2024-03-15,120,tv
2070,2024-04-02,1000,web
2013,2024-03-19,5,tv
2047,2024-06-11,120,tv
2088,2024-05-31,1,tv
2067,2024-04-17,30,web
2082,2024-05-23,1,mobile
2064,2024-05-23,30,
2099,2024-06-04,1,web
2068,2024-04-01,5,tv
2063,2024-06-06,5,mobile
2076,2024-06-20,,web
2076,2024-04-10,120,tv
2080,2024-05-11,5,web
2041,2024-06-03,30,web
2010,2024-05-08,1,mobile
2095,2024-04-05,30,mobile
2029,2024-05-11,5,mobile
2014,2024-06-01,,mobile
2033,2024-06-03,5,mobile
2052,2024-04-06,30,tv
2075,2024-04-14,5,mobile
2015,2024-04-16,,tv
2050,2024-06-06,5,mobile
2067,2024-03-15,30,web
2060,2024-06-05,30,web
2055,2024-06-27,30,mobile
2063,2024-06-05,30,tv
2046,2024-05-14,30,tv
2036,2024-04-13,,mobile
2044,2024-05-26,5,web
2091,2024-03-18,1,mobile
2034,2024-05-01,30,mobile
2056,2024-04-24,1,tv
2091,2024-04-08,1,
2004,2024-03-22,5,mobile
2077,2024-05-19,30,
2012,2024-05-31,1,mobile
2053,2024-03-29,5,tv
2023,2024-04-13,120,web
2050,2024-05-09,5,mobile
2003,2024-05-26,30,mobile
2023,2024-04-18,30,mobile
2048,2024-05-14,1,mobile
2040,2024-03-25,30,mobile
2080,2024-04-20,30,tv
2075,2024-04-26,30,mobile
2031,2024-06-21,1,mobile
2010,2024-03-22,120,mobile
2020,2024-05-04,30,tv
2022,2024-05-28,120,tv
2079,2024-06-01,30,
2062,2024-03-15,,
2080,2024-03-08,120,web
2006,2024-06-09,1000,mobile
2067,2024-04-13,30,mobile
2014,2024-04-23,30,tv
2069,2024-04-06,30,mobile
2016,2024-05-24,1,web
2027,2024-05-22,1,tv
2007,2024-05-13,30,mobile
2018,2024-06-09,30,mobile
2065,2024-05-26,1000,web
2033,2024-03-19,1,mobile
2067,2024-04-20,1,mobile
2002,2024-03-14,1000,mobile
2097,2024-04-24,5,mobile
2056,2024-04-26,1,web
2068,2024-05-25,5,
2072,2024-06-24,5,
2004,2024-03-24,120,mobile
2059,2024-05-25,5,mobile
2068,2024-05-22,30,tv
2060,2024-04-08,1,mobile
2070,2024-06-22,1,tv
2064,2024-05-26,30,
2024,2024-06-01,5,mobile
2095,2024-06-27,30,tv
2030,2024-03-20,5,mobile
2059,2024-06-25,30,
2037,2024-03-06,30,web
2031,2024-04-29,120,web
2044,2024-03-09,,mobile
2061,2024-06-22,30,mobile
2098,2024-06-13,30,
2075,2024-04-24,120,web
2011,2024-05-17,30,web
2020,2024-03-23,1,web
2021,2024-04-03,1,mobile
2086,2024-04-10,1,tv
2095,2024-03-22,1,tv
2096,2024-04-25,5,tv
2021,2024-05-15,5,mobile
2007,2024-05-26,1000,mobile
2088,2024-03-05,,mobile
2088,2024-05-19,120,mobile
2024,2024-04-29,30,mobile
2063,2024-06-13,,tv
2010,2024-03-29,5,mobile
2026,2024-05-05,5,web
2011,2024-03-01,5,mobile
2050,2024-06-27,30,mobile
2072,2024-05-05,30,mobile
2026,2024-04-16,120,tv
2018,2024-06-28,5,
2018,2024-03-11,5,tv
2088,2024-03-30,5,mobile
2082,2024-05-14,,tv
2097,2024-06-24,1,mobile
2031,2024-05-24,1,mobile
2089,2024-03-16,5,tv
2015,2024-06-19,5,web
2040,2024-05-25,30,tv
2089,2024-03-29,1,mobile
2007,2024-06-23,30,tv
2044,2024-05-15,1,mobile
2052,2024-04-07,5,tv
2099,2024-04-26,1,mobile
2070,2024-06-20,30,mobile
2075,2024-04-24,1,mobile
2079,2024-06-19,1,mobile
2085,2024-03-15,5,tv
2004,2024-06-17,1,tv
2051,2024-03-07,120,tv
2030,2024-03-07,30,mobile
2087,2024-05-04,120,web
2033,2024-04-11,,web
2009,2024-03-24,,web
2004,2024-05-14,120,tv
2014,2024-06-17,30,web
2004,2024-04-22,1,tv
2001,2024-04-16,5,
2018,2024-04-12,5,tv
2092,2024-06-07,5,mobile
2002,2024-04-04,1000,web
2070,2024-06-15,1,mobile
2003,2024-03-20,1000,web
2028,2024-04-14,120,mobile
2022,2024-05-28,5,
2024,2024-06-23,1,
2003,2024-06-05,120,web
2076,2024-03-17,30,mobile
2093,2024-04-18,5,mobile
2004,2024-03-28,120,web
2093,2024-06-28,5,mobile
2055,2024-06-22,5,mobile
2037,2024-03-12,120,tv
2068,2024-05-06,120,web
2018,2024-03-18,120,tv
2031,2024-06-15,30,
2062,2024-03-10,30,mobile
2063,2024-03-06,1,tv
2078,2024-06-06,5,mobile
2031,2024-05-09,5,mobile
2056,2024-06-05,30,mobile
2039,2024-04-22,120,mobile
2097,2024-05-16,30,web
2035,2024-05-28,30,mobile
2081,2024-05-23,5,web
2043,2024-03-26,1,tv
2017,2024-03-25,120,mobile
2094,2024-06-24,30,
2074,2024-05-18,5,
2021,2024-04-09,5,mobile
2007,2024-03-22,5,web
2079,2024-06-09,5,tv
2057,2024-06-15,1,tv
2029,2024-04-05,5,tv
2014,2024-03-28,30,tv
2067,2024-06-18,5,web
2002,2024-06-03,5,mobile
2088,2024-03-07,30,mobile
2020,2024-03-18,120,
2054,2024-04-11,1000,tv
2073,2024-04-16,120,mobile
2031,2024-06-06,5,mobile
2070,2024-03-31,5,web
2024,2024-05-14,5,mobile
2009,2024-05-15,1,mobile
2090,2024-04-05,1,mobile
2048,2024-06-28,30,mobile
2043,2024-06-10,120,tv
2064,2024-06-13,1000,mobile
2006,2024-04-30,5,mobile
2065,2024-03-31,120,web
2059,2024-05-14,1000,tv
2035,2024-06-25,1000,mobile
2091,2024-06-21,30,mobile
2000,2024-04-12,5,tv
2097,2024-03-13,30,mobile
2032,2024-06-22,120,
2009,2024-03-26,120,tv
2072,2024-06-26,1,mobile
2058,2024-05-19,120,web
2021,2024-04-07,120,mobile
2090,2024-04-09,5,mobile
2014,2024-05-03,5,web
2025,2024-03-28,30,mobile
2095,2024-03-28,5,mobile
2061,2024-06-11,120,web
2042,2024-05-20,120,mobile
2038,2024-03-04,1,
2078,2024-04-10,5,mobile
2036,2024-04-01,5,mobile
2031,2024-04-08,30,tv
2088,2024-04-21,1,mobile
2067,2024-05-09,30,mobile
2053,2024-04-14,30,tv
2060,2024-06-19,30,tv
2057,2024-06-12,1,mobile
2068,2024-03-19,30,mobile
2058,2024-06-11,5,web
2064,2024-05-30,30,web
2076,2024-05-08,5,tv
2087,2024-04-28,5,web
2025,2024-05-29,30,mobile
2069,2024-05-22,5,mobile
2026,2024-03-13,30,tv
2054,2024-05-31,1,mobile
2010,2024-03-21,30,mobile
2096,2024-03-11,120,
2094,2024-06-05,30,web
2004,2024-05-05,30,mobile
2054,2024-06-23,1000,mobile
2070,2024-05-01,30,mobile
2080,2024-05-25,5,web
2078,2024-05-18,120,web
2088,2024-06-13,1000,tv
2043,2024-04-16,5,tv
2006,2024-06-17,1,
2003,2024-06-15,1,tv
2015,2024-06-24,30,tv
2025,2024-04-01,5,web
2016,2024-03-28,1,tv
2083,2024-04-27,5,mobile
2024,2024-03-05,120,mobile
2021,2024-05-16,30,
2083,2024-03-22,30,mobile
2059,2024-04-18,5,web
2087,2024-03-16,30,
2013,2024-04-16,1,mobile
2033,2024-05-29,1,mobile
2083,2024-05-12,1,web
2036,2024-05-01,5,web
2090,2024-04-23,1000,mobile
2007,2024-04-12,30,web
2041,2024-04-01,30,mobile
2063,2024-03-19,120,mobile
2027,2024-05-12,5,web
2002,2024-06-26,30,tv
2061,2024-03-17,30,mobile
2029,2024-03-13,1000,mobile
2002,2024-06-03,120,
2088,2024-04-03,120,tv
2084,2024-05-20,5,
2019,2024-03-30,5,tv
2004,2024-04-28,1000,mobile
2075,2024-04-06,5,web
2027,2024-04-18,,tv
2055,2024-05-04,30,tv
2082,2024-05-01,1,mobile
2069,2024-03-11,5,tv
2029,2024-06-01,1,tv
2046,2024-03-23,120,tv
2067,2024-04-25,30,mobile
2092,2024-03-20,5,
2074,2024-03-03,120,mobile
2044,2024-04-18,1000,tv
2000,2024-06-27,1,mobile
2014,2024-04-22,120,web
2038,2024-03-17,5,tv
2010,2024-05-08,30,mobile
2064,2024-06-22,1,mobile
2040,2024-05-09,30,mobile
2047,2024-06-18,5,tv
2085,2024-06-02,5,mobile
2005,2024-06-07,5,tv
2067,2024-05-13,30,mobile
2014,2024-04-04,120,mobile
2066,2024-05-13,30,mobile
2074,2024-06-23,120,mobile
2092,2024-05-12,30,mobile
2063,2024-06-02,5,tv
2093,2024-06-23,1,mobile
2072,2024-05-12,5,mobile
2016,2024-04-19,1,web
2044,2024-05-10,30,web
2058,2024-04-30,120,web
2066,2024-06-05,30,mobile
2020,2024-04-24,30,web
2047,2024-03-07,120,web
2057,2024-03-06,120,mobile
2045,2024-04-30,120,tv
2088,2024-06-21,5,web
2025,2024-04-16,,tv
2043,2024-05-27,30,tv
2049,2024-04-30,30,
2048,2024-06-03,120,tv
2033,2024-03-01,30,tv
2059,2024-04-11,1,mobile
2065,2024-03-14,120,mobile
2064,2024-05-31,5,
2031,2024-06-18,5,mobile
2004,2024-06-18,30,web
2040,2024-03-20,120,tv
2036,2024-05-30,120,mobile
2068,2024-04-27,1,mobile
2024,2024-04-27,120,tv
2055,2024-05-01,120,web
2073,2024-06-17,120,
2087,2024-06-24,30,web
2002,2024-05-05,,web
2025,2024-04-19,5,tv
2093,2024-03-28,30,mobile
2049,2024-04-03,1,mobile
2002,2024-03-24,30,tv
2061,2024-04-18,120,web
2056,2024-03-05,,web
2083,2024-06-09,5,mobile
2001,2024-05-14,30,web
2009,2024-05-15,5,tv
2050,2024-04-07,1,tv
2075,2024-06-16,120,web
2027,2024-05-08,1,mobile
2040,2024-04-07,5,mobile
2063,2024-06-18,30,mobile
2003,2024-06-04,5,tv
2069,2024-03-15,1000,web
2019,2024-05-08,5,web
2091,2024-04-06,30,web
2067,2024-04-10,1,mobile
2094,2024-06-23,,mobile
2012,2024-05-07,1,tv
2092,2024-05-18,1000,tv
2059,2024-05-12,30,mobile
2081,2024-03-02,1000,
2062,2024-04-27,120,web
2004,2024-05-13,5,tv
2096,2024-06-19,1,mobile
2051,2024-03-26,1000,tv
2047,2024-03-29,,mobile
2011,2024-06-15,5,mobile
2095,2024-05-18,5,web
2080,2024-05-08,1000,mobile
2099,2024-05-06,30,mobile
2046,2024-03-04,30,mobile
2045,2024-06-06,1,tv
2069,2024-06-24,1000,mobile
2079,2024-04-08,5,tv
2081,2024-03-30,5,mobile
2041,2024-03-19,30,tv
2031,2024-03-04,120,tv
2030,2024-06-15,30,mobile
2054,2024-03-01,5,mobile
2077,2024-06-03,30,mobile
2076,2024-05-18,5,
2004,2024-04-23,120,mobile
2021,2024-06-03,5,mobile
2062,2024-05-29,,
2059,2024-06-25,30,tv
2096,2024-06-19,30,mobile
2006,2024-06-17,30,tv
2050,2024-03-15,5,tv
2076,2024-04-16,30,tv
2027,2024-04-03,120,mobile
2065,2024-06-07,1,tv
2035,2024-04-12,1,web
2022,2024-05-17,,mobile
2000,2024-06-22,120,mobile
2077,2024-04-29,,tv
2029,2024-05-18,30,mobile
2006,2024-03-01,120,web
2007,2024-05-02,120,tv
2034,2024-04-29,120,tv
2004,2024-04-02,5,tv
2087,2024-03-07,30,mobile
2067,2024-06-20,,
2007,2024-05-10,30,mobile
2059,2024-04-17,1000,tv
2049,2024-04-25,120,mobile
2017,2024-05-12,120,mobile
2050,2024-05-11,30,tv
2088,2024-03-31,5,mobile
2017,2024-03-19,30,mobile
2030,2024-03-05,30,web
2086,2024-04-06,30,tv
2081,2024-06-11,1,tv
2074,2024-03-06,120,web
2096,2024-04-06,120,mobile
2044,2024-03-09,5,mobile
2049,2024-06-15,30,mobile
2021,2024-05-20,1,mobile
2056,2024-05-31,30,web
2044,2024-03-04,30,mobile
2092,2024-06-23,1,mobile
2031,2024-04-27,5,mobile
2075,2024-05-05,1,mobile
2077,2024-06-16,5,tv
2024,2024-03-29,30,web
2053,2024-05-15,30,web
2008,2024-06-20,1,mobile
2066,2024-05-09,120,tv
2008,2024-04-21,120,web
2085,2024-03-05,30,tv
2051,2024-04-11,5,mobile
2013,2024-04-06,30,mobile
2010,2024-03-15,120,tv
2001,2024-03-21,30,mobile
2001,2024-05-13,1,
2016,2024-03-15,120,tv
2036,2024-06-16,1,mobile
2093,2024-05-05,120,web
2002,2024-06-26,30,mobile
2098,2024-03-20,30,tv
2006,2024-05-20,1,mobile
2011,2024-04-04,30,tv
2019,2024-06-02,120,tv
2061,2024-04-17,30,tv
2022,2024-04-19,5,mobile
2015,2024-06-28,5,web
2025,2024-05-11,30,web
2001,2024-05-27,30,web
2087,2024-05-29,1000,tv
2018,2024-06-16,1,web
2073,2024-04-03,,
2099,2024-04-05,5,tv
2001,2024-03-03,30,tv
2041,2024-05-25,120,mobile
2030,2024-06-08,30,tv
2001,2024-05-17,30,tv
2057,2024-03-09,5,mobile
2030,2024-04-05,30,mobile
2007,2024-05-13,30,
2020,2024-03-09,30,web
2007,2024-06-02,1,mobile
2014,2024-05-14,30,web
2010,2024-04-23,30,mobile
2079,2024-04-28,1,mobile
2003,2024-03-22,1,mobile
2046,2024-06-03,120,mobile
2084,2024-06-13,5,mobile
2002,2024-04-03,1,web
2094,2024-06-13,1,mobile
2088,2024-04-15,,tv
2032,2024-05-26,5,web
2086,2024-06-10,120,web
2072,2024-06-19,120,tv
2050,2024-03-18,30,tv
2034,2024-06-27,1,web
2013,2024-06-08,5,tv
2024,2024-05-02,120,tv
2074,2024-04-04,30,mobile
2079,2024-04-24,5,mobile
2076,2024-06-02,30,tv
2098,2024-06-24,5,tv
2011,2024-06-16,30,mobile
2074,2024-03-25,5,tv
2058,2024-04-08,120,mobile
2010,2024-06-04,1000,web
2070,2024-04-18,5,mobile
2014,2024-06-17,30,mobile
2081,2024-04-14,30,tv
2042,2024-05-24,1,mobile
2033,2024-05-06,120,web
2057,2024-05-26,1,mobile
2004,2024-05-27,30,mobile
2000,2024-05-04,5,
2066,2024-06-24,30,mobile
2031,2024-04-08,1000,
2011,2024-05-05,1,tv
2025,2024-06-20,120,mobile
2050,2024-03-22,30,tv
2084,2024-03-19,120,tv
2068,2024-06-19,30,tv
2068,2024-06-16,,web
2054,2024-03-20,120,mobile
2045,2024-04-19,120,tv
2015,2024-04-21,30,
2079,2024-06-24,1000,
2081,2024-06-19,1,mobile
2099,2024-03-30,120,mobile
2078,2024-06-24,120,web
2029,2024-04-03,120,web
2042,2024-03-30,1,
2087,2024-04-13,30,tv
2074,2024-06-19,1,mobile
2068,2024-05-31,5,mobile
2076,2024-05-11,1000,web
2079,2024-03-13,5,mobile
2093,2024-03-26,1,web
2043,2024-06-09,1,web
2082,2024-05-17,,mobile
2025,2024-06-03,5,web
2060,2024-05-16,120,mobile
2099,2024-03-24,1000,
2057,2024-04-15,30,mobile
2002,2024-05-12,30,web
2071,2024-04-05,1000,web
2067,2024-03-03,30,web
2058,2024-05-25,120,
2019,2024-03-11,120,
2045,2024-03-02,30,web
2052,2024-05-28,30,mobile
2021,2024-04-27,1,mobile
2017,2024-03-14,1,tv
2086,2024-03-13,30,
2084,2024-03-07,1,mobile
2000,2024-06-04,1000,mobile
2021,2024-06-23,1,mobile
2038,2024-05-11,120,mobile
2001,2024-03-06,5,tv
2062,2024-04-10,1,mobile
2088,2024-03-10,5,tv
2010,2024-06-18,120,mobile
2003,2024-03-09,1,mobile
2055,2024-03-19,,web
2069,2024-04-12,30,tv
2064,2024-05-06,120,
2040,2024-06-08,5,mobile
2034,2024-06-23,30,mobile
2010,2024-03-19,30,mobile
2030,2024-05-06,5,mobile
2027,2024-03-22,120,mobile
2008,2024-06-13,5,
2068,2024-05-04,120,tv
2066,2024-05-11,30,tv
2076,2024-06-12,,tv
2032,2024-03-06,1000,mobile
2059,2024-04-25,5,mobile
2069,2024-05-24,1,tv
2056,2024-05-18,5,mobile
2014,2024-04-08,1,mobile
2041,2024-03-28,5,tv
2058,2024-06-19,5,tv
2035,2024-05-25,120,tv
2032,2024-05-21,1000,mobile
2019,2024-05-23,5,mobile
2085,2024-04-08,,mobile
2027,2024-06-24,30,mobile
2019,2024-06-17,120,web
2066,2024-06-11,5,mobile
2023,2024-04-16,5,mobile
2073,2024-03-24,30,mobile
2051,2024-06-10,5,web
2050,2024-05-13,30,mobile
2022,2024-03-18,5,mobile
2006,2024-03-18,120,web
2038,2024-05-24,1,web
2012,2024-04-01,5,web
2046,2024-03-09,1,
2072,2024-06-09,1000,mobile
2033,2024-03-12,120,mobile
2020,2024-06-26,30,mobile
2065,2024-03-19,5,mobile
2025,2024-06-02,120,web
2052,2024-03-10,1,tv
2097,2024-05-25,120,web
2093,2024-06-27,30,
2007,2024-03-07,30,mobile
2094,2024-04-01,30,web
2004,2024-03-25,120,mobile
2082,2024-04-29,5,mobile
2016,2024-05-17,5,mobile
2027,2024-05-27,30,tv
2092,2024-05-14,30,tv
2081,2024-04-24,120,web
2047,2024-03-16,30,tv
2091,2024-03-08,1,
2076,2024-06-16,1000,tv
2003,2024-05-12,5,tv
2038,2024-06-23,1,web
2029,2024-05-09,1,web
2020,2024-03-01,120,web
2032,2024-04-27,30,web
2086,2024-05-15,30,tv
2011,2024-05-03,,
2036,2024-03-20,30,mobile
2048,2024-06-01,5,mobile
2000,2024-04-22,120,mobile
2024,2024-04-17,30,mobile
2031,2024-04-10,1000,tv
2029,2024-04-05,5,mobile
2064,2024-03-26,1,mobile
2063,2024-03-04,5,web
2087,2024-06-01,1,
2036,2024-06-20,1,mobile
2009,2024-06-27,5,
2003,2024-04-11,120,mobile
2057,2024-03-10,120,web
2080,2024-04-08,5,tv
2055,2024-04-15,120,web
2019,2024-05-20,1000,web
2008,2024-04-21,30,web
2060,2024-06-28,5,mobile
2008,2024-05-05,1,tv
2063,2024-03-30,1,mobile
2092,2024-05-02,5,
2059,2024-06-08,1,mobile
2078,2024-05-13,30,mobile
2048,2024-03-04,1,mobile
2084,2024-05-01,5,mobile
2032,2024-03-06,120,tv
2049,2024-04-05,30,mobile
2053,2024-06-07,1,mobile
2039,2024-03-12,1,tv
2022,2024-03-28,120,mobile
2087,2024-06-15,120,tv
2067,2024-03-06,30,tv
2035,2024-06-10,1,
2009,2024-06-02,30,mobile
2058,2024-03-31,5,web
2014,2024-06-28,,tv
2086,2024-05-26,30,
2034,2024-06-09,5,web
2042,2024-06-18,1,web
2067,2024-05-17,30,mobile
2042,2024-04-09,30,mobile
2045,2024-03-29,30,tv
2042,2024-05-29,1,mobile
2019,2024-06-26,5,mobile
2026,2024-03-13,30,mobile
2046,2024-04-25,1,mobile
2081,2024-05-10,5,mobile
2079,2024-06-05,1,mobile
2011,2024-03-02,30,tv
2098,2024-06-20,120,
2036,2024-06-25,1,
2008,2024-04-07,120,mobile
2084,2024-05-07,1000,mobile
2025,2024-06-23,30,mobile
2096,2024-03-11,120,mobile
2003,2024-03-10,,web
2071,2024-05-17,1,tv
2075,2024-05-07,120,mobile
2008,2024-05-20,5,tv
2033,2024-05-24,5,mobile
2083,2024-06-19,1,tv
2088,2024-04-23,1,tv
2060,2024-03-10,1,mobile
2004,2024-04-18,30,
2027,2024-06-05,30,tv
2032,2024-05-14,120,mobile
2056,2024-03-03,30,web
2059,2024-05-08,1,tv
2043,2024-04-13,30,mobile
2065,2024-05-18,5,mobile
2088,2024-04-10,120,web
2008,2024-03-04,5,mobile
2033,2024-04-17,30,tv
2059,2024-03-23,1,mobile
2016,2024-05-19,5,tv
2006,2024-04-03,5,web
2046,2024-06-27,120,web
2047,2024-03-30,5,mobile
2077,2024-06-24,120,web
2088,2024-05-23,30,mobile
2038,2024-04-12,5,web
2013,2024-06-20,30,web
2052,2024-06-17,5,web
2045,2024-03-07,1,
2090,2024-04-30,1000,mobile
2043,2024-06-15,30,web
2053,2024-04-13,5,mobile
2083,2024-06-16,5,mobile
2016,2024-05-15,1,mobile
2010,2024-04-20,5,web
2099,2024-04-19,120,web
2059,2024-04-01,120,
2085,2024-03-17,120,tv
2051,2024-05-21,120,mobile
2062,2024-03-29,5,mobile
2003,2024-06-07,5,tv
2069,2024-05-04,30,web
2077,2024-03-24,1,tv
2048,2024-05-15,120,mobile
2025,2024-06-25,120,tv
2035,2024-06-18,,mobile
2012,2024-04-15,5,tv
2001,2024-05-23,,mobile
2073,2024-05-19,120,tv
2039,2024-04-26,120,tv
2013,2024-03-16,120,mobile
2048,2024-06-21,120,mobile
2042,2024-03-23,30,web
2064,2024-06-27,5,tv
2058,2024-03-11,30,web
2097,2024-06-27,120,tv
2092,2024-05-25,30,mobile
2071,2024-06-01,1000,tv
2022,2024-05-08,30,mobile
2060,2024-05-22,30,mobile
2046,2024-05-30,1,web
2091,2024-03-20,120,mobile
2051,2024-05-23,1,tv
2005,2024-04-04,30,mobile
2058,2024-04-02,,mobile
2070,2024-03-19,5,mobile
2011,2024-04-05,1,mobile
2021,2024-04-16,120,web
2049,2024-04-28,120,mobile
2090,2024-05-11,120,web
2047,2024-05-06,30,web
2022,2024-03-22,30,mobile
2001,2024-05-25,30,mobile
2026,2024-05-07,120,tv
2066,2024-03-31,5,mobile
2083,2024-04-27,120,tv
2031,2024-06-11,1,mobile
2007,2024-03-19,1,tv
2003,2024-06-07,5,mobile
2098,2024-05-24,30,tv
2083,2024-03-22,120,web
2065,2024-03-19,30,mobile
2063,2024-05-30,5,mobile
2028,2024-03-02,5,mobile
2003,2024-05-07,30,mobile
2076,2024-05-15,120,tv
2019,2024-04-30,5,mobile
2007,2024-05-22,,mobile
2014,2024-04-17,5,tv
2037,2024-04-25,120,web
2027,2024-05-15,5,tv
2081,2024-04-09,5,web
2057,2024-04-28,5,mobile
2014,2024-06-01,30,tv
2066,2024-03-28,5,web
2019,2024-03-28,1,mobile
2028,2024-04-11,30,mobile
2097,2024-03-13,1,tv
2047,2024-05-24,5,tv
2089,2024-05-23,1,tv
2068,2024-05-16,1,web
2061,2024-03-02,5,tv
2082,2024-05-16,120,tv
2056,2024-06-17,30,web
2075,2024-03-31,5,web
2091,2024-04-04,30,mobile
2085,2024-06-03,5,web
2057,2024-06-06,30,mobile
2025,2024-06-20,5,web
2008,2024-06-27,1000,mobile
2099,2024-04-02,1000,tv
2061,2024-03-06,30,web
2040,2024-03-31,30,tv
2065,2024-03-07,120,web
2000,2024-06-07,120,web
2098,2024-05-12,5,mobile
2055,2024-06-11,30,mobile
2083,2024-04-28,1,tv
2057,2024-03-20,30,mobile
2027,2024-03-04,120,web
2065,2024-03-23,1,tv
2073,2024-04-18,5,web
2054,2024-05-05,1,web
2001,2024-03-01,1,tv
2056,2024-05-18,120,tv
2060,2024-05-18,30,tv
2050,2024-05-04,120,mobile
2052,2024-03-28,,mobile
2030,2024-05-23,,web
2071,2024-03-02,1000,mobile
2057,2024-06-06,1,web
2013,2024-06-10,,tv
2033,2024-04-03,5,mobile
2085,2024-06-01,30,tv
2046,2024-05-28,120,mobile
2052,2024-06-15,5,mobile
2082,2024-05-23,120,mobile
2030,2024-06-17,5,tv
2048,2024-03-17,30,tv
2000,2024-03-08,30,web
2096,2024-06-15,120,tv
2029,2024-06-10,120,mobile
2090,2024-03-14,5,
2048,2024-04-28,30,tv
2045,2024-06-06,1,web
2096,2024-06-01,120,tv
2047,2024-05-28,30,tv
2019,2024-06-02,,mobile
2063,2024-05-08,30,mobile
2095,2024-05-21,,mobile
2068,2024-06-12,5,mobile
2059,2024-04-28,1000,tv
2060,2024-05-18,30,mobile
2003,2024-06-22,5,
2056,2024-06-01,30,web
2061,2024-06-02,120,mobile
2005,2024-05-15,120,mobile
2047,2024-05-19,30,tv
2019,2024-04-24,30,mobile
2082,2024-05-21,120,web
2055,2024-03-03,120,mobile
2049,2024-04-05,120,web
2044,2024-04-10,1,mobile
2059,2024-06-19,120,tv
2014,2024-03-01,30,tv
2006,2024-03-24,5,tv
2083,2024-04-26,1,
2010,2024-06-21,120,tv
2056,2024-03-09,1000,tv
2079,2024-03-02,,mobile
2057,2024-05-30,30,tv
2018,2024-05-29,1,mobile
2081,2024-03-01,1,tv
2005,2024-03-19,1,tv
2050,2024-06-01,,tv
2082,2024-06-15,30,web
2085,2024-05-05,120,
2069,2024-03-04,5,mobile
2028,2024-05-27,120,
2070,2024-04-19,5,web
2010,2024-04-07,5,mobile
2016,2024-03-11,5,tv
2089,2024-04-01,30,mobile
2091,2024-05-24,30,tv
2044,2024-03-21,1,
2049,2024-06-15,1,mobile
2098,2024-06-13,120,tv
2016,2024-06-17,1,
2087,2024-06-16,5,tv
2023,2024-05-06,5,tv
2065,2024-03-25,30,web
2072,2024-06-17,5,
2067,2024-06-04,30,mobile
2079,2024-03-08,1,web
2048,2024-04-18,30,tv
2033,2024-06-27,30,mobile
2038,2024-03-22,1,web
2027,2024-06-10,120,mobile
2030,2024-06-04,,mobile
2049,2024-04-05,,mobile
2077,2024-05-26,1,tv
2049,2024-04-22,120,web
2095,2024-04-26,5,tv
2024,2024-06-13,30,mobile
2010,2024-05-07,30,web
2078,2024-06-20,30,tv
2071,2024-03-08,5,mobile
2047,2024-06-21,1,mobile
2008,2024-05-16,120,web
2041,2024-06-25,30,mobile
2076,2024-03-16,120,web
2069,2024-03-14,5,
2048,2024-06-09,120,mobile
2028,2024-04-14,1,tv
2024,2024-06-01,30,mobile
2072,2024-05-26,5,mobile
2011,2024-05-23,120,tv
2038,2024-06-18,1,web
2047,2024-05-18,5,web
2085,2024-03-20,120,tv
2013,2024-04-19,5,tv
2012,2024-06-04,30,web
2093,2024-05-16,5,web
2076,2024-04-12,120,tv
2085,2024-05-17,1,mobile
2051,2024-06-28,1,mobile
2065,2024-03-14,5,
2079,2024-05-14,5,tv
2088,2024-03-21,30,tv
2037,2024-06-09,120,mobile
2041,2024-03-15,5,mobile
2010,2024-05-01,120,web
2052,2024-05-23,,tv
2067,2024-05-13,120,tv
2079,2024-04-12,1,tv
2019,2024-04-08,120,web
2061,2024-03-14,30,mobile
2018,2024-06-28,1,mobile
2061,2024-06-02,5,
