city,timestamp,avg_speed_kmph,traffic_volume
Berlin,2024-06-07,15,3944
Berlin,2024-07-15,15,3047
Berlin,2024-07-16,5,1576
London,2024-06-24,15,932
Bangalore,2024-06-05,15,2814
Bangalore,2024-06-17,15,1931
Berlin,2024-07-20,60,4600
Berlin,2024-06-07,5,3971
,2024-07-19,15,1072
London,2024-07-18,5,4823
,2024-07-25,15,3473
London,2024-07-13,30,571
Berlin,2024-07-04,15,2524
NYC,2024-07-29,5,2360
,2024-07-05,15,1229
Berlin,2024-06-06,30,2138
Berlin,2024-07-10,30,1086
,2024-07-09,30,1840
Bangalore,2024-06-12,30,1741
Bangalore,2024-07-12,15,3320
Bangalore,2024-07-08,30,4359
,2024-06-20,30,4537
Bangalore,2024-06-21,15,4866
NYC,2024-06-23,5,2167
NYC,2024-06-21,15,3496
London,2024-06-15,5,3123
NYC,2024-06-25,15,762
NYC,2024-06-24,30,3393
Berlin,2024-06-15,,1535
London,2024-06-10,60,1011
Bangalore,2024-06-13,5,2077
Berlin,2024-07-21,5,877
Bangalore,2024-07-01,5,1139
,2024-07-01,5,4023
Berlin,2024-07-16,30,3199
,2024-06-27,30,1463
Bangalore,2024-06-29,15,1111
London,2024-07-09,5,3050
London,2024-07-17,15,3209
Bangalore,2024-06-05,30,479
Berlin,2024-06-19,30,2255
,2024-06-21,30,2606
Bangalore,2024-07-12,5,1349
,2024-07-11,30,332
London,2024-07-29,15,99
London,2024-06-04,60,4090
,2024-07-15,5,4630
Bangalore,2024-07-02,5,2907
,2024-06-20,5,910
Bangalore,2024-06-17,30,4655
,2024-06-24,15,1770
Berlin,2024-07-24,15,3437
London,2024-07-21,30,106
NYC,2024-06-30,5,3068
London,2024-06-09,30,330
Berlin,2024-06-22,5,4351
,2024-06-30,5,713
Bangalore,2024-07-22,30,880
NYC,2024-06-27,60,394
NYC,2024-07-25,30,2329
NYC,2024-07-05,30,1596
Bangalore,2024-07-01,5,3167
Berlin,2024-07-12,5,1053
Berlin,2024-06-26,15,4288
NYC,2024-06-24,5,573
Berlin,2024-06-29,60,468
NYC,2024-06-07,15,153
,2024-07-24,30,2522
Bangalore,2024-07-11,5,4428
,2024-07-13,15,2802
,2024-07-28,180,1244
Bangalore,2024-07-22,15,4570
NYC,2024-06-02,30,2226
,2024-06-30,15,4896
London,2024-06-16,5,217
,2024-07-16,15,1930
Berlin,2024-07-10,15,932
NYC,2024-07-12,60,1488
NYC,2024-07-09,15,1401
London,2024-06-14,5,455
Berlin,2024-06-30,5,1468
NYC,2024-06-15,15,125
Berlin,2024-07-15,30,2287
NYC,2024-07-21,60,4866
London,2024-06-23,5,4702
Berlin,2024-06-12,5,974
Bangalore,2024-07-18,30,3695
London,2024-06-13,15,3490
Bangalore,2024-06-20,5,2836
,2024-07-10,5,1536
NYC,2024-07-07,5,79
NYC,2024-07-18,30,2904
Bangalore,2024-06-03,5,1304
Berlin,2024-06-12,15,4609
London,2024-06-18,30,2054
Bangalore,2024-07-21,60,1815
Bangalore,2024-07-26,180,4524
London,2024-06-14,,3851
Berlin,2024-06-16,5,249
,2024-06-09,5,4786
London,2024-06-04,180,3732
Bangalore,2024-07-26,30,1754
Berlin,2024-07-19,30,2786
London,2024-07-05,180,2752
London,2024-06-14,180,3949
NYC,2024-06-13,5,3325
London,2024-06-20,60,679
NYC,2024-06-25,5,2792
Berlin,2024-06-05,60,3218
London,2024-07-20,15,4041
NYC,2024-06-18,5,375
Berlin,2024-07-12,15,4217
NYC,2024-07-01,60,424
NYC,2024-06-22,15,3008
,2024-07-14,5,1559
Berlin,2024-06-03,15,1357
London,2024-07-30,5,2258
NYC,2024-07-06,15,2314
London,2024-06-25,5,2404
Berlin,2024-06-15,60,2767
NYC,2024-07-17,5,84
London,2024-06-14,60,122
Bangalore,2024-07-22,5,4437
London,2024-07-15,15,3086
,2024-06-24,15,4196
London,2024-06-28,5,985
,2024-07-23,30,3249
NYC,2024-06-24,5,2982
London,2024-07-16,,2638
,2024-07-30,15,1453
Bangalore,2024-06-27,30,2032
London,2024-07-30,5,1066
,2024-07-24,15,164
,2024-06-28,15,2333
,2024-06-27,180,481
Berlin,2024-06-22,60,1234
London,2024-07-04,30,1288
,2024-07-09,15,4041
Bangalore,2024-06-21,15,4666
Berlin,2024-07-30,30,3633
Bangalore,2024-07-30,60,4938
London,2024-07-17,30,271
Berlin,2024-07-14,15,1060
Bangalore,2024-07-16,30,3915
London,2024-06-10,15,2603
,2024-07-28,15,4556
London,2024-07-10,,2367
Berlin,2024-07-12,15,124
London,2024-07-11,5,3999
NYC,2024-06-16,,1888
Bangalore,2024-07-30,5,2637
London,2024-07-02,15,1880
Bangalore,2024-06-01,5,3262
NYC,2024-06-16,15,399
NYC,2024-06-09,5,4228
Bangalore,2024-06-13,15,548
,2024-07-01,15,4033
Bangalore,2024-07-25,60,3143
Bangalore,2024-07-20,15,4689
Berlin,2024-07-23,30,4328
Bangalore,2024-07-16,5,3461
London,2024-06-07,30,3017
London,2024-06-09,5,218
,2024-07-01,60,2252
Bangalore,2024-07-03,5,288
Bangalore,2024-07-25,15,4834
London,2024-06-14,15,2824
Bangalore,2024-06-21,60,4173
Berlin,2024-06-29,30,4979
NYC,2024-07-22,30,1272
Bangalore,2024-06-12,15,1356
Bangalore,2024-07-14,15,1362
London,2024-06-30,60,4231
Bangalore,2024-07-10,60,2309
London,2024-07-04,5,3021
Berlin,2024-06-04,60,372
London,2024-07-16,5,2672
NYC,2024-07-08,15,2786
London,2024-07-30,15,950
Berlin,2024-06-08,30,300
,2024-06-10,15,2164
,2024-07-09,15,1492
London,2024-06-11,5,4623
Berlin,2024-07-21,180,4842
,2024-06-07,15,4982
NYC,2024-06-15,5,1640
Bangalore,2024-07-17,15,1809
Bangalore,2024-06-20,5,1747
Berlin,2024-07-17,15,1388
NYC,2024-07-30,15,4923
NYC,2024-06-10,60,3213
,2024-06-15,30,3243
,2024-06-10,15,3469
Berlin,2024-06-07,30,2402
,2024-07-30,5,2108
London,2024-07-23,30,1917
,2024-07-07,30,3297
London,2024-06-11,30,4067
NYC,2024-06-27,30,2058
,2024-06-05,15,651
London,2024-07-23,5,4202
Bangalore,2024-06-18,5,1679
NYC,2024-07-10,15,2390
London,2024-06-11,30,4180
NYC,2024-06-16,15,1831
Bangalore,2024-07-13,5,1491
Bangalore,2024-06-27,5,3106
London,2024-07-03,180,319
Bangalore,2024-07-11,15,774
NYC,2024-06-14,30,704
London,2024-07-18,60,3877
Berlin,2024-07-05,5,2873
London,2024-07-22,,2548
NYC,2024-07-22,15,2792
Bangalore,2024-07-22,15,1795
Berlin,2024-07-11,15,2040
London,2024-06-02,15,1302
NYC,2024-07-19,5,1578
London,2024-07-27,60,2760
Berlin,2024-07-04,,3949
NYC,2024-07-25,5,3882
NYC,2024-06-25,15,3550
London,2024-07-11,30,309
London,2024-07-02,15,1158
Berlin,2024-06-28,5,1105
,2024-07-27,15,4877
Bangalore,2024-06-11,5,2296
Berlin,2024-07-16,5,734
London,2024-06-15,30,4115
Bangalore,2024-06-18,60,3941
Berlin,2024-06-25,15,4657
Berlin,2024-07-13,15,51
NYC,2024-07-04,15,2485
London,2024-07-11,15,4405
London,2024-06-25,180,306
London,2024-06-22,15,688
Bangalore,2024-07-26,15,3309
Bangalore,2024-06-19,30,631
Berlin,2024-07-20,15,471
Bangalore,2024-07-22,15,721
London,2024-06-25,15,1856
NYC,2024-07-29,15,2530
London,2024-06-28,15,2890
London,2024-07-27,15,2698
NYC,2024-06-08,180,3141
Bangalore,2024-07-22,5,1321
,2024-07-07,15,4202
London,2024-07-16,15,992
,2024-07-03,5,2237
,2024-06-04,15,1185
London,2024-07-27,30,3254
Berlin,2024-07-11,15,1689
London,2024-06-25,15,656
Bangalore,2024-06-11,30,1752
Bangalore,2024-06-03,30,680
Berlin,2024-06-29,15,2219
Bangalore,2024-06-21,15,2600
Berlin,2024-06-13,15,524
Berlin,2024-07-12,15,2783
Bangalore,2024-06-23,30,4019
NYC,2024-06-19,60,4643
Bangalore,2024-07-02,60,2883
Berlin,2024-07-28,30,1554
Berlin,2024-07-07,15,1883
London,2024-07-29,15,785
Bangalore,2024-06-16,5,4774
London,2024-07-10,30,2692
Berlin,2024-07-24,60,4296
NYC,2024-07-02,60,1448
Bangalore,2024-06-02,15,4732
Bangalore,2024-06-27,5,3454
,2024-07-18,,1812
London,2024-06-03,5,1199
Bangalore,2024-06-24,5,4612
NYC,2024-07-03,60,4790
London,2024-07-10,60,2046
NYC,2024-06-28,5,301
London,2024-07-28,15,1526
NYC,2024-06-19,15,1714
Berlin,2024-06-21,15,1973
London,2024-06-30,60,979
NYC,2024-07-07,15,4374
,2024-06-17,60,1345
Berlin,2024-06-08,30,4221
NYC,2024-07-23,5,1733
,2024-07-15,5,2814
Berlin,2024-06-29,5,4801
Bangalore,2024-06-11,15,4287
Berlin,2024-06-22,5,4646
Berlin,2024-07-23,60,1532
London,2024-07-04,30,270
London,2024-06-26,30,4217
NYC,2024-07-14,15,2776
Berlin,2024-06-20,15,1087
Bangalore,2024-06-15,15,823
Berlin,2024-06-01,15,428
Bangalore,2024-06-02,15,4056
Bangalore,2024-06-22,15,729
NYC,2024-07-12,15,3975
Berlin,2024-06-20,30,4885
Bangalore,2024-06-09,15,2836
NYC,2024-07-10,30,465
,2024-06-29,15,4970
NYC,2024-07-24,30,802
Berlin,2024-07-12,5,1835
Berlin,2024-07-14,5,4510
NYC,2024-07-16,5,67
Bangalore,2024-06-17,30,466
Berlin,2024-07-24,30,763
,2024-07-18,5,1548
London,2024-06-11,5,3689
London,2024-07-10,15,4452
,2024-07-02,15,885
Berlin,2024-07-04,30,246
NYC,2024-07-12,5,4597
NYC,2024-07-14,30,3529
,2024-06-16,30,4090
,2024-06-29,5,2303
London,2024-06-08,60,71
London,2024-07-17,5,2869
London,2024-06-29,5,1774
Bangalore,2024-06-27,30,4660
Bangalore,2024-06-10,30,2199
Bangalore,2024-06-23,5,3692
Bangalore,2024-07-11,30,2073
London,2024-07-29,5,2806
London,2024-06-02,5,2793
Bangalore,2024-07-22,30,868
London,2024-06-13,60,2110
NYC,2024-06-08,15,3068
Berlin,2024-06-12,15,3549
NYC,2024-07-30,15,1701
NYC,2024-06-27,30,1810
NYC,2024-06-14,15,2001
London,2024-06-05,15,716
,2024-07-03,15,4593
Bangalore,2024-06-30,30,1600
London,2024-07-22,30,220
London,2024-07-23,5,1422
London,2024-07-14,15,4443
,2024-06-30,15,3891
,2024-07-20,5,2674
Bangalore,2024-07-23,30,1545
Bangalore,2024-06-07,15,4799
,2024-07-03,30,392
Bangalore,2024-06-21,,738
London,2024-07-24,5,2196
,2024-06-04,60,4984
NYC,2024-07-28,15,783
,2024-07-12,5,3507
Berlin,2024-07-08,,2174
London,2024-06-10,180,4923
Bangalore,2024-07-11,15,316
Bangalore,2024-06-03,30,703
London,2024-07-05,5,2792
NYC,2024-07-04,60,4925
,2024-06-22,60,1282
,2024-07-15,5,2960
,2024-06-05,30,343
Berlin,2024-07-27,5,2313
Bangalore,2024-07-08,15,2546
NYC,2024-06-19,5,858
,2024-06-17,5,1632
,2024-06-02,15,911
NYC,2024-07-02,5,97
Bangalore,2024-06-18,15,3416
London,2024-06-21,60,4302
Berlin,2024-07-07,5,2026
Berlin,2024-06-25,5,3242
Berlin,2024-07-28,5,1226
London,2024-06-04,60,1717
Bangalore,2024-06-13,30,3910
NYC,2024-07-20,180,3660
Bangalore,2024-06-06,60,2423
Berlin,2024-06-25,,2519
NYC,2024-06-10,30,3876
Berlin,2024-06-05,30,4511
Bangalore,2024-07-13,5,3550
London,2024-06-05,15,1601
Bangalore,2024-06-03,60,2326
London,2024-06-06,30,1084
NYC,2024-07-16,5,1232
,2024-07-22,5,858
Bangalore,2024-06-04,30,2658
Berlin,2024-07-08,5,2038
Berlin,2024-06-03,15,745
Bangalore,2024-07-03,5,1444
Bangalore,2024-07-07,15,4295
Bangalore,2024-06-10,5,2855
Bangalore,2024-07-12,30,4675
Bangalore,2024-07-13,15,3032
London,2024-06-18,60,2216
,2024-06-12,30,3533
NYC,2024-07-19,60,3087
London,2024-07-13,30,4136
Berlin,2024-07-05,15,1900
London,2024-07-19,5,3326
,2024-07-14,30,2457
NYC,2024-07-15,30,734
Bangalore,2024-06-23,30,1963
Berlin,2024-07-01,5,2169
London,2024-06-30,60,4521
NYC,2024-07-20,15,2905
Berlin,2024-06-28,60,811
London,2024-06-27,60,120
London,2024-06-23,5,4907
,2024-07-02,30,4162
Berlin,2024-07-21,15,91
NYC,2024-06-15,30,2199
NYC,2024-07-11,30,1819
London,2024-06-15,5,1008
Berlin,2024-07-15,60,3580
London,2024-07-03,5,499
Berlin,2024-06-24,15,3572
Bangalore,2024-07-13,15,4299
Berlin,2024-06-26,60,2240
London,2024-06-15,15,2084
,2024-07-25,15,1265
NYC,2024-07-30,15,4399
NYC,2024-07-09,30,2938
London,2024-06-22,30,2639
Bangalore,2024-07-27,60,409
Bangalore,2024-07-11,5,4280
Berlin,2024-06-30,5,1921
,2024-07-28,5,1789
,2024-07-17,5,2645
,2024-07-16,5,1437
Bangalore,2024-06-28,60,1781
Bangalore,2024-06-01,60,582
Bangalore,2024-07-01,180,4553
London,2024-07-06,60,1574
NYC,2024-06-02,15,4152
Berlin,2024-06-25,5,410
,2024-06-13,30,4619
Bangalore,2024-07-04,,3671
London,2024-06-09,15,1304
London,2024-07-14,15,3926
Berlin,2024-06-17,30,1314
London,2024-07-18,5,365
NYC,2024-07-09,5,1813
NYC,2024-07-11,15,4322
Bangalore,2024-06-15,15,4323
Berlin,2024-07-03,30,4835
NYC,2024-06-15,15,1554
,2024-07-17,30,2860
Berlin,2024-06-03,30,3505
Bangalore,2024-07-24,30,162
Berlin,2024-07-05,30,2035
,2024-07-21,15,2757
Berlin,2024-06-20,15,210
London,2024-06-18,5,2596
,2024-06-02,15,4369
Bangalore,2024-06-07,15,4045
London,2024-06-09,5,357
NYC,2024-06-19,5,4458
NYC,2024-06-22,60,3746
Bangalore,2024-07-04,30,588
Berlin,2024-06-28,5,4737
NYC,2024-06-28,15,3770
Berlin,2024-06-20,60,2336
Bangalore,2024-06-19,30,129
Berlin,2024-06-12,30,3793
NYC,2024-07-26,15,1177
London,2024-07-14,60,102
London,2024-07-01,5,4070
,2024-07-08,30,3129
London,2024-07-03,30,3985
Bangalore,2024-06-25,30,708
Bangalore,2024-07-22,5,4030
NYC,2024-07-28,60,450
Berlin,2024-06-25,5,4705
,2024-07-12,5,3894
Bangalore,2024-07-18,30,361
NYC,2024-06-05,30,3025
London,2024-06-26,15,4436
,2024-07-03,,1009
Bangalore,2024-06-05,60,1624
NYC,2024-06-28,60,1441
Bangalore,2024-06-18,30,1517
NYC,2024-06-13,5,1218
London,2024-07-22,60,738
,2024-06-15,30,4407
Bangalore,2024-06-23,30,1252
,2024-06-16,15,2805
London,2024-07-05,15,4983
London,2024-06-20,60,443
,2024-07-14,60,4943
Bangalore,2024-06-17,15,2540
Berlin,2024-07-07,5,3210
NYC,2024-06-25,15,1905
,2024-06-18,60,4582
Bangalore,2024-07-11,60,589
London,2024-07-16,5,1105
Bangalore,2024-07-12,15,3625
London,2024-07-20,30,2037
NYC,2024-06-14,15,4870
Berlin,2024-06-26,5,2168
NYC,2024-07-08,60,1410
,2024-07-30,30,3460
,2024-07-25,30,3382
,2024-06-16,30,2143
Berlin,2024-06-11,15,1222
NYC,2024-06-10,60,4832
London,2024-07-10,5,873
NYC,2024-06-19,30,3558
,2024-06-17,30,1226
,2024-07-15,30,4989
NYC,2024-06-28,15,998
Berlin,2024-06-14,30,1147
,2024-07-09,5,844
Bangalore,2024-07-03,30,3425
London,2024-06-01,15,3044
Berlin,2024-07-02,15,4714
London,2024-07-06,15,1183
Berlin,2024-07-05,30,696
Berlin,2024-06-29,5,4740
Berlin,2024-07-13,5,1861
Berlin,2024-06-30,5,2183
London,2024-06-11,60,1764
NYC,2024-07-02,15,4045
,2024-07-26,30,3191
London,2024-07-16,15,1591
Bangalore,2024-07-06,5,1247
Bangalore,2024-06-25,15,4500
London,2024-07-07,15,3308
Bangalore,2024-07-26,30,2864
Bangalore,2024-07-24,30,1606
NYC,2024-06-10,30,341
Bangalore,2024-07-13,5,2464
Berlin,2024-07-09,60,1761
Bangalore,2024-07-04,,3924
London,2024-07-17,30,1211
Berlin,2024-06-10,60,4239
London,2024-07-07,30,1992
Berlin,2024-07-18,180,1175
Bangalore,2024-06-13,30,1239
London,2024-07-28,60,2883
London,2024-07-07,5,892
Berlin,2024-07-20,180,1098
,2024-07-14,60,3111
London,2024-07-24,30,4705
,2024-07-20,30,4044
London,2024-07-17,15,3610
Berlin,2024-06-20,30,3759
NYC,2024-06-06,15,2322
,2024-07-23,30,122
Bangalore,2024-07-06,60,3736
NYC,2024-07-07,5,3833
London,2024-06-08,5,4778
London,2024-06-08,30,4325
NYC,2024-06-24,5,2949
London,2024-07-30,,2656
Berlin,2024-07-04,15,2175
NYC,2024-06-06,30,1761
,2024-07-13,5,3541
Berlin,2024-07-12,5,1867
Berlin,2024-07-06,30,4264
NYC,2024-06-13,30,1556
Bangalore,2024-07-13,15,4772
,2024-06-10,30,2505
,2024-06-12,15,525
Berlin,2024-06-09,60,1609
,2024-06-23,30,2921
Berlin,2024-07-05,5,3718
NYC,2024-07-05,15,2469
London,2024-07-27,60,3048
,2024-07-29,15,2561
Bangalore,2024-07-04,30,91
NYC,2024-06-24,30,1284
London,2024-07-08,,1888
London,2024-06-01,,4302
NYC,2024-06-29,5,3801
NYC,2024-07-29,30,1137
Bangalore,2024-06-17,60,1521
Bangalore,2024-07-01,30,2615
Bangalore,2024-06-02,15,586
,2024-07-10,15,811
,2024-06-07,5,405
NYC,2024-06-14,30,1340
Bangalore,2024-06-21,30,951
NYC,2024-06-06,15,2722
,2024-06-30,15,3168
Bangalore,2024-06-08,5,1737
London,2024-07-16,15,2450
London,2024-07-04,5,2245
,2024-06-25,15,3397
NYC,2024-06-09,5,1257
Berlin,2024-07-27,5,2729
NYC,2024-07-15,60,499
London,2024-07-20,30,3126
London,2024-07-24,30,3530
London,2024-06-02,30,2415
Berlin,2024-06-25,30,780
NYC,2024-06-16,30,1400
Bangalore,2024-06-21,30,2117
,2024-07-29,5,431
London,2024-06-14,60,4979
London,2024-06-02,5,4844
,2024-07-21,60,365
Bangalore,2024-06-15,5,4896
London,2024-07-12,60,2925
London,2024-06-30,30,3214
Bangalore,2024-06-26,30,4329
Bangalore,2024-07-22,60,3209
London,2024-06-06,15,4593
Berlin,2024-06-28,5,983
Berlin,2024-06-13,15,4345
NYC,2024-06-12,30,3846
NYC,2024-07-21,15,1479
,2024-06-21,60,1209
London,2024-06-30,5,2414
London,2024-06-13,15,944
NYC,2024-07-15,15,3740
Berlin,2024-06-21,5,3034
,2024-06-03,60,2186
Berlin,2024-07-25,15,4681
,2024-06-08,15,2495
London,2024-07-17,30,844
London,2024-07-30,5,3366
London,2024-06-03,60,3895
NYC,2024-07-24,15,2738
Bangalore,2024-07-07,30,4702
London,2024-06-24,5,656
NYC,2024-06-16,30,4066
London,2024-06-02,15,4965
NYC,2024-06-09,5,104
Berlin,2024-07-24,60,2855
Berlin,2024-07-29,5,2895
London,2024-07-30,60,4624
Bangalore,2024-06-02,5,3239
,2024-07-05,60,219
Bangalore,2024-06-29,5,897
NYC,2024-07-19,30,4346
NYC,2024-06-11,5,2625
Berlin,2024-06-16,60,4516
London,2024-06-07,15,2459
London,2024-06-06,15,197
London,2024-06-21,5,634
Berlin,2024-06-17,15,1419
Berlin,2024-07-12,15,755
Bangalore,2024-06-01,15,4334
Bangalore,2024-06-19,30,3809
Berlin,2024-06-26,60,3475
Bangalore,2024-06-25,15,1215
NYC,2024-07-21,5,1244
London,2024-06-26,30,1565
,2024-07-22,15,2872
,2024-07-11,15,721
Bangalore,2024-06-12,30,3592
,2024-07-03,5,4043
NYC,2024-06-21,15,448
Bangalore,2024-07-21,30,1214
Bangalore,2024-06-11,15,750
Berlin,2024-07-14,60,431
,2024-07-24,30,3023
Bangalore,2024-07-28,5,767
London,2024-06-18,180,3915
London,2024-07-25,30,172
Bangalore,2024-07-01,5,3741
Berlin,2024-07-19,15,1090
Berlin,2024-06-24,30,2541
London,2024-06-19,5,1848
Bangalore,2024-07-01,15,4352
NYC,2024-07-22,30,3340
Bangalore,2024-07-30,5,4025
Bangalore,2024-06-10,5,1675
London,2024-06-04,60,538
Berlin,2024-06-25,180,982
Bangalore,2024-07-10,5,1967
NYC,2024-07-03,60,4063
NYC,2024-07-22,60,4909
London,2024-07-15,60,3940
NYC,2024-06-10,5,2839
London,2024-07-25,60,2533
London,2024-06-05,60,4745
,2024-06-09,15,2211
NYC,2024-06-28,15,2241
London,2024-07-15,15,850
,2024-07-25,5,1659
NYC,2024-07-14,30,3039
,2024-06-07,60,1853
,2024-06-22,5,692
Bangalore,2024-06-05,15,4186
Bangalore,2024-06-22,60,3697
Berlin,2024-06-29,15,4107
,2024-07-07,30,4676
NYC,2024-07-15,15,4432
Bangalore,2024-07-03,60,195
NYC,2024-07-30,15,2434
NYC,2024-06-25,30,2591
London,2024-07-10,180,3673
NYC,2024-06-28,30,2337
,2024-06-12,15,3603
London,2024-07-11,30,1175
Berlin,2024-07-30,30,2662
Bangalore,2024-07-29,30,528
,2024-06-27,30,2977
NYC,2024-07-29,60,2563
,2024-07-05,5,4502
NYC,2024-06-29,30,4650
Bangalore,2024-06-21,30,3120
Bangalore,2024-07-12,15,4906
Bangalore,2024-06-27,15,2763
Bangalore,2024-07-17,30,895
Berlin,2024-07-04,15,2961
NYC,2024-06-15,15,1655
Berlin,2024-07-28,5,3476
Berlin,2024-06-14,5,211
Bangalore,2024-06-17,15,1861
,2024-06-01,5,429
London,2024-07-10,60,1472
London,2024-07-22,60,3426
London,2024-06-14,30,1365
Bangalore,2024-07-03,15,1004
,2024-07-29,15,2428
Bangalore,2024-07-07,30,3553
London,2024-06-04,,785
,2024-07-16,15,2757
Bangalore,2024-07-06,60,3277
Berlin,2024-07-16,15,702
,2024-07-06,5,1432
NYC,2024-07-02,5,1420
Bangalore,2024-07-30,5,4444
Bangalore,2024-06-18,30,3340
NYC,2024-07-11,15,3803
Berlin,2024-07-03,15,1146
NYC,2024-06-09,30,987
Berlin,2024-06-06,60,1146
London,2024-07-23,30,3885
,2024-07-26,15,4408
NYC,2024-06-10,5,2506
Berlin,2024-06-15,15,2150
London,2024-07-18,5,2792
Berlin,2024-07-09,30,1180
Bangalore,2024-06-23,15,1039
NYC,2024-07-02,30,3907
London,2024-06-04,5,3105
NYC,2024-07-01,5,2779
Berlin,2024-06-11,30,3592
Berlin,2024-07-03,60,4203
Berlin,2024-06-01,5,4951
NYC,2024-06-07,60,3561
Berlin,2024-06-03,15,3111
London,2024-06-22,60,4265
NYC,2024-07-03,30,1676
NYC,2024-07-13,5,3512
NYC,2024-07-13,15,4552
NYC,2024-06-21,15,1053
,2024-06-04,15,664
Berlin,2024-06-01,15,1313
Bangalore,2024-06-28,15,4289
London,2024-06-20,30,3425
Berlin,2024-07-26,15,988
NYC,2024-06-26,5,1293
,2024-06-23,60,2013
,2024-06-13,5,4647
NYC,2024-06-10,5,3473
Berlin,2024-07-03,15,4904
London,2024-07-27,15,4353
London,2024-07-13,15,1004
Bangalore,2024-07-24,60,506
London,2024-07-27,60,2679
,2024-06-24,30,3962
Berlin,2024-07-11,5,4035
,2024-07-19,60,418
Bangalore,2024-06-27,15,578
Bangalore,2024-07-08,30,823
,2024-06-21,5,1525
,2024-07-13,30,4126
London,2024-06-06,15,2080
Berlin,2024-06-23,60,2954
Bangalore,2024-07-07,15,823
NYC,2024-07-14,30,2578
,2024-07-04,30,2149
London,2024-07-11,5,4279
,2024-06-19,5,3461
Bangalore,2024-06-06,60,4511
NYC,2024-06-27,60,1862
Bangalore,2024-06-19,5,2553
,2024-07-22,15,2908
London,2024-07-06,30,2287
Berlin,2024-07-04,30,4889
Bangalore,2024-06-05,30,4021
Berlin,2024-07-07,5,2945
NYC,2024-06-30,30,3516
,2024-06-09,15,3118
Bangalore,2024-07-30,60,2301
,2024-06-26,15,4089
Bangalore,2024-06-07,5,1519
Bangalore,2024-06-09,30,4851
NYC,2024-06-17,60,85
NYC,2024-06-22,30,709
London,2024-06-02,60,851
NYC,2024-07-05,30,3876
London,2024-06-30,60,464
NYC,2024-06-15,15,2968
London,2024-07-04,30,3478
Berlin,2024-06-07,5,2299
London,2024-07-07,60,4009
Bangalore,2024-06-16,5,3268
London,2024-07-04,15,2232
NYC,2024-07-20,15,2569
London,2024-06-30,5,2841
Bangalore,2024-06-09,60,2410
Bangalore,2024-07-07,5,3557
Bangalore,2024-06-26,60,718
Berlin,2024-07-09,15,1302
Berlin,2024-07-04,30,398
Berlin,2024-06-04,5,2991
Bangalore,2024-06-17,5,954
London,2024-06-22,15,3959
,2024-06-27,30,2684
,2024-07-11,15,2100
Berlin,2024-07-11,15,527
Bangalore,2024-06-26,180,1083
,2024-07-06,30,1382
Berlin,2024-07-27,30,4773
Bangalore,2024-07-18,60,1575
London,2024-07-25,180,4222
,2024-07-14,15,3479
Berlin,2024-06-02,,1492
Bangalore,2024-07-14,15,4146
London,2024-06-06,30,319
,2024-06-10,30,990
Bangalore,2024-06-01,180,1167
NYC,2024-07-17,5,3345
,2024-06-29,15,1650
Berlin,2024-06-07,30,1034
Bangalore,2024-07-07,30,1858
,2024-07-17,,2155
Bangalore,2024-07-09,,2259
Bangalore,2024-07-21,180,4538
Bangalore,2024-06-03,5,3916
,2024-06-24,15,2341
,2024-06-25,5,622
Berlin,2024-07-12,15,811
Bangalore,2024-06-11,30,1365
Berlin,2024-07-06,30,4382
Bangalore,2024-06-06,15,4317
NYC,2024-06-22,30,3483
NYC,2024-06-13,5,4919
London,2024-07-26,15,1802
Berlin,2024-06-12,30,490
Berlin,2024-07-18,5,3995
London,2024-06-20,60,1446
London,2024-07-30,15,1686
London,2024-06-01,30,388
London,2024-07-16,15,349
,2024-06-21,30,572
Bangalore,2024-07-24,30,3779
Berlin,2024-06-02,15,3632
Bangalore,2024-06-05,5,1307
Bangalore,2024-06-07,30,882
,2024-06-24,15,707
,2024-06-24,60,709
Bangalore,2024-06-03,30,1615
London,2024-07-04,30,4639
Berlin,2024-06-26,15,2015
London,2024-06-19,30,4367
Berlin,2024-06-22,60,4945
London,2024-06-02,15,4937
Berlin,2024-06-14,30,1624
,2024-07-25,60,1316
,2024-06-05,60,150
,2024-07-07,15,3365
London,2024-06-06,5,3709
Berlin,2024-06-22,30,2906
NYC,2024-07-02,15,2449
London,2024-06-06,30,3303
NYC,2024-06-20,180,4922
London,2024-07-21,15,2426
Berlin,2024-06-01,60,2126
Berlin,2024-07-28,30,2118
London,2024-06-18,15,1818
,2024-07-02,5,2094
NYC,2024-07-23,5,2697
London,2024-06-04,30,1033
Bangalore,2024-07-28,,1059
Bangalore,2024-07-16,5,4474
NYC,2024-07-08,180,4954
London,2024-06-20,15,3210
NYC,2024-07-13,5,227
NYC,2024-06-27,15,132
Berlin,2024-06-03,30,1465
,2024-07-24,5,454
Bangalore,2024-07-03,15,3119
,2024-06-15,15,4460
Berlin,2024-07-06,15,2883
Berlin,2024-07-26,15,682
,2024-06-14,15,3400
Berlin,2024-07-21,5,3764
,2024-06-06,30,2598
,2024-06-26,5,3256
,2024-07-16,5,1175
NYC,2024-06-08,15,61
Berlin,2024-07-13,15,4174
,2024-07-06,30,3822
Berlin,2024-06-27,60,1126
Bangalore,2024-07-08,5,2020
Berlin,2024-07-10,5,4828
Bangalore,2024-07-30,5,4090
Berlin,2024-07-05,60,2195
Berlin,2024-07-27,5,3324
NYC,2024-06-14,15,3945
Bangalore,2024-06-24,30,4567
