hospital_id,reporting_year,total_discharges,readmissions
242,2023,333.0,18
221,2023,488.0,142
216,2023,281.0,15
200,2023,122.0,155
256,2023,246.0,133
202,2024,51.0,26
204,2022,155.0,166
221,2023,77.0,138
200,2022,382.0,140
246,2024,230.0,76
248,2023,191.0,71
203,2022,156.0,24
221,2024,223.0,168
223,2024,280.0,123
254,2023,430.0,164
231,2022,383.0,13
245,2023,372.0,148
201,2023,247.0,42
235,2023,453.0,43
204,2023,84.0,41
255,2024,481.0,154
206,2024,476.0,32
235,2024,325.0,158
239,2022,162.0,143
242,2023,105.0,134
207,2024,157.0,119
235,2024,52.0,15
242,2024,373.0,45
211,2024,444.0,3
227,2024,111.0,2
201,2022,410.0,93
246,2022,110.0,18
213,2022,235.0,90
218,2023,426.0,28
220,2022,78.0,112
229,2022,471.0,80
248,2023,389.0,64
247,2022,300.0,20
236,2022,393.0,182
251,2022,136.0,88
220,2024,327.0,10
227,2024,346.0,98
259,2023,261.0,163
232,2023,159.0,38
241,2023,368.0,49
206,2023,174.0,27
241,2023,471.0,19
256,2024,417.0,166
215,2024,227.0,152
236,2022,410.0,126
250,2022,440.0,173
224,2024,457.0,199
237,2024,291.0,31
243,2022,413.0,190
237,2022,150.0,111
241,2023,479.0,113
241,2022,458.0,43
244,2024,304.0,168
250,2023,334.0,83
229,2023,372.0,8
216,2023,408.0,116
215,2023,270.0,37
203,2024,385.0,123
229,2024,199.0,93
219,2022,390.0,36
234,2022,135.0,41
258,2024,186.0,150
204,2024,392.0,74
244,2022,482.0,143
213,2024,433.0,38
240,2024,250.0,53
240,2023,419.0,124
239,2024,341.0,113
227,2023,288.0,103
209,2024,310.0,154
253,2022,267.0,173
251,2024,53.0,45
229,2024,73.0,19
249,2022,474.0,90
231,2022,412.0,85
211,2022,319.0,172
244,2024,268.0,31
215,2022,61.0,31
225,2024,131.0,118
234,2022,349.0,176
240,2024,186.0,46
215,2022,115.0,39
216,2022,215.0,4
247,2023,145.0,189
222,2024,126.0,103
241,2022,362.0,8
221,2024,224.0,198
249,2022,488.0,145
220,2024,265.0,173
233,2024,435.0,0
245,2024,430.0,121
256,2023,417.0,133
204,2024,407.0,80
237,2022,287.0,20
251,2023,388.0,111
230,2024,288.0,34
232,2022,195.0,185
246,2024,413.0,121
202,2023,115.0,48
252,2022,234.0,141
218,2022,293.0,67
255,2022,113.0,125
217,2023,265.0,133
227,2022,204.0,147
214,2024,358.0,95
249,2024,492.0,22
232,2022,167.0,13
227,2023,78.0,85
245,2022,427.0,103
248,2022,416.0,50
251,2022,121.0,116
207,2024,294.0,1
255,2024,272.0,176
239,2023,275.0,6
258,2023,319.0,99
248,2023,117.0,177
229,2024,92.0,141
200,2024,418.0,19
206,2024,78.0,140
254,2024,106.0,56
257,2023,167.0,176
213,2024,82.0,198
220,2023,326.0,194
255,2024,474.0,132
205,2022,418.0,180
216,2023,178.0,179
213,2023,460.0,96
206,2024,51.0,173
214,2023,369.0,58
207,2022,228.0,8
259,2023,175.0,52
255,2023,423.0,90
247,2022,284.0,14
209,2024,487.0,81
228,2024,123.0,3
240,2022,123.0,161
218,2023,463.0,61
201,2024,178.0,51
207,2024,289.0,163
229,2024,206.0,98
242,2022,190.0,185
235,2022,281.0,70
249,2023,348.0,173
217,2022,90.0,164
201,2022,265.0,193
204,2022,394.0,168
245,2024,235.0,79
212,2022,382.0,155
239,2022,447.0,53
256,2024,90.0,157
210,2022,487.0,30
253,2022,311.0,7
207,2024,95.0,98
246,2023,254.0,198
237,2022,434.0,81
216,2023,334.0,175
210,2023,255.0,185
256,2023,428.0,84
225,2024,459.0,3
238,2023,235.0,95
233,2024,392.0,79
202,2022,180.0,17
249,2023,365.0,21
224,2023,447.0,26
223,2023,147.0,75
252,2022,328.0,31
251,2022,239.0,198
222,2024,315.0,39
229,2024,53.0,101
245,2024,88.0,188
240,2024,162.0,73
239,2024,393.0,163
255,2024,83.0,9
226,2022,265.0,198
249,2023,169.0,114
243,2023,330.0,130
243,2023,485.0,75
209,2022,320.0,62
208,2022,317.0,114
201,2024,178.0,93
255,2024,411.0,137
220,2023,425.0,148
210,2023,442.0,165
253,2022,364.0,19
209,2022,191.0,14
224,2023,154.0,148
239,2022,336.0,94
204,2023,265.0,146
221,2023,102.0,135
204,2023,496.0,169
208,2023,293.0,21
210,2023,443.0,109
243,2023,155.0,115
204,2023,220.0,75
205,2024,195.0,16
232,2022,116.0,105
215,2022,364.0,11
255,2023,381.0,124
245,2022,404.0,94
223,2024,413.0,124
213,2022,295.0,62
223,2024,328.0,71
244,2024,135.0,186
211,2023,351.0,47
222,2022,226.0,26
238,2022,200.0,191
205,2024,445.0,105
254,2023,334.0,116
240,2023,266.0,62
220,2024,137.0,170
247,2022,108.0,197
208,2023,358.0,155
245,2024,373.0,125
240,2023,406.0,156
235,2024,240.0,145
240,2023,78.0,106
239,2023,52.0,45
245,2023,400.0,86
258,2023,138.0,56
204,2024,416.0,9
247,2023,470.0,51
241,2022,112.0,26
230,2022,328.0,17
258,2022,296.0,40
234,2023,482.0,52
240,2022,135.0,12
202,2023,270.0,150
218,2023,420.0,50
218,2024,126.0,39
200,2022,180.0,86
221,2024,159.0,39
218,2023,455.0,49
225,2023,418.0,119
214,2024,294.0,112
218,2023,85.0,28
224,2024,443.0,73
238,2022,169.0,117
230,2023,314.0,149
229,2023,361.0,185
255,2024,488.0,41
232,2023,452.0,22
255,2022,377.0,195
215,2022,82.0,1
239,2022,453.0,39
211,2023,340.0,118
227,2024,428.0,153
229,2022,80.0,149
255,2022,483.0,45
205,2023,168.0,103
241,2024,351.0,199
213,2024,127.0,105
204,2022,315.0,109
235,2024,372.0,187
258,2022,424.0,79
256,2023,211.0,142
222,2022,100.0,46
259,2023,344.0,127
231,2022,267.0,82
230,2023,245.0,59
213,2023,445.0,71
231,2024,459.0,126
248,2022,372.0,16
226,2023,139.0,145
200,2022,426.0,65
248,2023,179.0,36
251,2022,61.0,111
208,2024,364.0,23
215,2022,430.0,80
234,2022,81.0,142
209,2022,100.0,50
248,2022,429.0,151
215,2023,407.0,22
229,2024,316.0,90
232,2023,337.0,46
250,2022,497.0,189
214,2022,478.0,190
258,2023,103.0,11
238,2022,55.0,98
207,2024,331.0,127
203,2022,57.0,91
243,2024,441.0,9
201,2022,343.0,182
206,2024,185.0,44
256,2023,66.0,91
257,2023,408.0,102
237,2022,388.0,36
233,2022,430.0,136
224,2023,436.0,99
206,2024,474.0,98
224,2023,418.0,106
258,2022,250.0,183
201,2023,358.0,176
225,2023,159.0,193
235,2022,426.0,185
247,2022,402.0,52
237,2022,145.0,104
241,2023,273.0,150
254,2024,290.0,126
245,2023,367.0,139
202,2024,358.0,84
245,2024,492.0,28
228,2024,398.0,106
257,2022,303.0,26
210,2022,150.0,197
242,2022,258.0,147
220,2024,291.0,181
242,2024,431.0,47
203,2024,388.0,106
204,2023,400.0,183
205,2024,388.0,149
221,2022,200.0,150
245,2023,480.0,161
238,2024,212.0,3
205,2022,319.0,15
213,2024,114.0,67
221,2022,418.0,27
215,2022,98.0,21
231,2022,213.0,7
235,2024,178.0,93
249,2022,389.0,113
257,2024,71.0,180
206,2022,468.0,136
222,2024,52.0,89
258,2023,445.0,169
250,2022,284.0,122
213,2024,470.0,53
246,2024,363.0,74
252,2024,382.0,120
205,2022,317.0,152
241,2023,307.0,97
224,2022,431.0,90
202,2022,389.0,9
212,2023,242.0,196
250,2023,491.0,139
252,2023,365.0,7
249,2022,90.0,197
202,2023,468.0,87
230,2023,265.0,0
253,2023,293.0,24
202,2022,151.0,44
216,2023,316.0,174
254,2022,229.0,10
238,2023,229.0,189
201,2023,412.0,163
204,2024,367.0,39
208,2024,240.0,70
228,2022,320.0,108
234,2024,119.0,4
239,2024,89.0,184
235,2024,58.0,143
234,2022,163.0,138
249,2023,194.0,181
229,2022,200.0,126
214,2024,363.0,159
228,2022,272.0,49
224,2022,129.0,189
210,2022,100.0,99
236,2023,362.0,6
256,2023,135.0,91
247,2024,193.0,59
255,2023,222.0,38
250,2024,238.0,76
203,2023,317.0,50
259,2024,250.0,134
253,2022,55.0,123
242,2024,437.0,123
257,2023,151.0,166
211,2024,427.0,163
231,2023,297.0,11
204,2022,251.0,71
241,2022,281.0,106
241,2023,212.0,99
250,2024,96.0,52
236,2022,134.0,188
236,2024,166.0,110
224,2022,324.0,121
203,2022,332.0,22
223,2024,188.0,22
235,2023,375.0,28
257,2023,236.0,177
201,2023,90.0,151
234,2023,220.0,149
235,2024,77.0,11
207,2024,112.0,79
208,2022,372.0,192
227,2022,478.0,114
259,2022,329.0,157
253,2024,406.0,35
239,2022,254.0,41
243,2024,497.0,127
209,2024,384.0,23
204,2024,344.0,166
236,2022,171.0,37
255,2023,94.0,159
246,2024,366.0,185
230,2022,220.0,53
251,2022,244.0,159
228,2023,397.0,75
202,2024,475.0,9
225,2024,346.0,56
230,2022,96.0,76
201,2024,476.0,78
214,2023,171.0,125
212,2024,200.0,29
227,2022,337.0,52
255,2024,123.0,76
243,2024,427.0,175
213,2024,407.0,42
211,2024,234.0,128
214,2022,215.0,81
220,2022,126.0,38
259,2024,320.0,139
253,2022,461.0,177
228,2022,62.0,136
256,2022,340.0,176
244,2024,179.0,131
234,2024,110.0,119
246,2024,370.0,91
219,2024,474.0,23
259,2023,145.0,67
217,2024,135.0,187
237,2024,53.0,155
214,2024,486.0,179
256,2023,159.0,147
211,2024,63.0,62
233,2023,194.0,96
204,2023,191.0,29
257,2024,281.0,194
216,2024,90.0,146
212,2023,367.0,148
259,2022,357.0,167
212,2023,332.0,20
235,2023,390.0,83
215,2024,89.0,54
239,2024,84.0,32
202,2022,144.0,165
251,2023,236.0,8
201,2023,226.0,49
224,2022,240.0,94
252,2022,60.0,31
202,2023,300.0,40
210,2023,299.0,150
210,2022,129.0,115
209,2024,439.0,41
227,2023,403.0,143
254,2023,430.0,148
210,2023,346.0,190
248,2023,209.0,75
256,2022,70.0,197
206,2022,398.0,141
228,2022,380.0,85
200,2022,362.0,103
251,2022,297.0,174
214,2024,438.0,169
206,2024,461.0,155
203,2024,163.0,196
254,2024,300.0,153
202,2022,382.0,179
219,2022,412.0,90
259,2024,375.0,79
202,2022,460.0,183
228,2022,399.0,7
219,2023,230.0,2
259,2023,97.0,65
209,2024,107.0,128
234,2022,186.0,0
225,2023,360.0,83
229,2022,350.0,41
225,2023,205.0,177
236,2024,205.0,79
219,2022,223.0,178
250,2022,458.0,47
252,2023,331.0,194
241,2024,300.0,38
208,2023,367.0,69
210,2024,245.0,164
232,2024,244.0,35
229,2024,467.0,75
229,2022,454.0,73
251,2023,279.0,34
244,2022,467.0,65
222,2022,93.0,120
235,2022,381.0,30
223,2024,266.0,167
230,2024,326.0,78
222,2024,451.0,126
252,2024,85.0,160
241,2024,119.0,193
235,2024,230.0,26
239,2022,304.0,177
248,2024,197.0,87
233,2023,272.0,90
220,2024,164.0,114
225,2022,176.0,94
206,2023,143.0,198
224,2022,308.0,25
202,2022,261.0,149
252,2023,57.0,193
242,2024,305.0,143
217,2022,353.0,24
205,2022,456.0,143
253,2023,167.0,86
251,2024,50.0,35
245,2023,51.0,13
212,2023,123.0,39
201,2022,342.0,8
247,2024,299.0,39
255,2022,143.0,94
239,2024,100.0,113
246,2023,221.0,70
212,2024,201.0,121
200,2022,209.0,44
201,2024,233.0,0
203,2024,355.0,156
212,2022,241.0,135
229,2022,207.0,185
243,2022,215.0,18
211,2023,168.0,46
232,2022,175.0,119
237,2023,383.0,26
242,2024,232.0,106
247,2024,436.0,123
233,2022,458.0,181
202,2023,94.0,196
242,2023,239.0,97
208,2023,184.0,56
206,2022,386.0,182
203,2022,204.0,198
227,2023,279.0,4
241,2024,279.0,93
231,2024,72.0,169
200,2022,209.0,74
212,2022,51.0,199
235,2023,252.0,101
225,2023,211.0,155
212,2023,485.0,139
221,2024,238.0,172
223,2023,160.0,33
210,2023,431.0,94
224,2022,339.0,84
214,2022,312.0,185
244,2023,315.0,12
235,2022,179.0,8
237,2023,290.0,110
233,2023,463.0,71
233,2023,130.0,48
231,2022,206.0,137
237,2023,259.0,104
224,2022,287.0,119
202,2024,365.0,28
251,2024,66.0,48
258,2022,233.0,178
256,2024,135.0,178
256,2024,484.0,193
242,2024,458.0,10
246,2023,321.0,71
228,2024,202.0,148
220,2023,320.0,49
208,2022,150.0,198
220,2022,128.0,104
220,2024,490.0,8
206,2023,320.0,105
246,2022,233.0,111
231,2022,131.0,42
221,2023,86.0,165
241,2024,177.0,90
210,2022,114.0,43
254,2024,338.0,180
257,2024,180.0,187
233,2023,354.0,73
213,2024,455.0,153
247,2022,231.0,55
240,2023,198.0,85
221,2024,159.0,183
224,2023,154.0,173
215,2023,76.0,147
232,2023,437.0,36
201,2024,164.0,163
238,2023,276.0,117
243,2024,178.0,70
249,2023,309.0,170
205,2024,488.0,119
233,2023,73.0,119
245,2024,159.0,52
247,2022,206.0,183
241,2022,71.0,171
236,2023,200.0,194
221,2022,262.0,107
215,2024,383.0,34
206,2022,57.0,128
246,2024,363.0,169
212,2024,129.0,192
248,2022,137.0,25
249,2022,108.0,106
249,2024,139.0,111
216,2022,312.0,194
202,2022,330.0,87
211,2023,151.0,98
205,2024,222.0,188
211,2023,267.0,124
210,2024,305.0,103
240,2022,203.0,122
218,2024,207.0,172
259,2022,243.0,79
230,2023,429.0,105
250,2024,284.0,112
201,2023,102.0,98
244,2024,250.0,77
231,2023,216.0,160
217,2022,157.0,185
254,2024,444.0,136
203,2023,189.0,146
221,2022,177.0,121
255,2022,227.0,157
213,2024,105.0,190
213,2024,473.0,180
236,2024,416.0,138
228,2023,449.0,153
250,2022,226.0,153
233,2022,337.0,141
247,2024,131.0,143
205,2022,422.0,38
242,2022,478.0,29
211,2024,262.0,140
223,2022,376.0,102
244,2022,438.0,64
258,2024,433.0,118
228,2023,221.0,129
209,2024,218.0,22
245,2022,146.0,33
235,2024,272.0,64
233,2024,390.0,104
250,2022,244.0,41
231,2022,430.0,169
231,2023,199.0,68
250,2023,450.0,166
214,2022,291.0,21
208,2023,138.0,34
257,2023,410.0,43
235,2024,227.0,47
221,2024,261.0,49
212,2023,208.0,186
240,2024,446.0,73
243,2024,100.0,90
213,2022,297.0,32
225,2023,338.0,15
255,2023,410.0,126
243,2022,69.0,4
224,2022,225.0,171
221,2022,429.0,111
229,2024,121.0,13
212,2022,279.0,120
249,2022,379.0,79
231,2022,170.0,92
236,2022,191.0,106
257,2024,111.0,56
218,2023,228.0,69
234,2022,255.0,122
257,2022,176.0,114
259,2023,247.0,46
248,2023,147.0,90
258,2022,176.0,92
251,2022,130.0,146
228,2023,454.0,96
206,2022,280.0,61
234,2024,397.0,137
238,2022,343.0,55
205,2022,192.0,10
213,2024,85.0,93
227,2023,277.0,79
200,2023,58.0,134
245,2023,285.0,52
220,2022,276.0,67
226,2023,364.0,143
221,2024,286.0,187
210,2024,387.0,50
208,2022,359.0,127
209,2023,194.0,136
253,2023,131.0,176
242,2024,53.0,35
255,2023,133.0,8
249,2024,62.0,31
248,2022,164.0,56
245,2024,348.0,89
248,2023,313.0,56
238,2024,284.0,43
230,2023,453.0,146
231,2022,172.0,116
230,2024,259.0,42
207,2022,248.0,67
239,2022,366.0,63
259,2024,93.0,94
250,2024,228.0,140
204,2024,491.0,137
230,2022,433.0,175
206,2024,166.0,147
244,2023,296.0,115
246,2023,463.0,5
213,2023,404.0,171
224,2023,389.0,175
220,2022,150.0,199
246,2022,59.0,63
228,2022,271.0,125
245,2023,451.0,28
244,2022,429.0,71
230,2022,330.0,8
251,2023,152.0,22
203,2024,211.0,54
253,2022,93.0,75
240,2022,295.0,155
245,2024,472.0,174
228,2022,139.0,142
248,2023,413.0,57
200,2024,245.0,145
231,2022,220.0,167
200,2022,453.0,145
203,2022,377.0,6
219,2022,307.0,129
258,2023,163.0,50
239,2024,204.0,162
236,2023,339.0,101
213,2023,360.0,137
257,2022,213.0,19
251,2022,264.0,56
255,2022,156.0,140
254,2024,377.0,116
213,2023,118.0,23
253,2023,153.0,169
201,2023,370.0,190
220,2024,431.0,114
228,2022,134.0,45
211,2022,477.0,188
217,2024,348.0,74
237,2024,123.0,190
240,2022,499.0,120
231,2023,326.0,147
240,2022,494.0,15
221,2024,190.0,34
235,2024,157.0,8
241,2022,419.0,163
211,2023,77.0,117
256,2024,207.0,13
220,2024,131.0,170
207,2024,155.0,75
227,2022,179.0,22
256,2022,363.0,176
252,2024,260.0,0
221,2022,70.0,49
251,2023,395.0,57
215,2022,223.0,28
211,2024,266.0,1
248,2023,388.0,143
216,2022,74.0,79
220,2024,362.0,154
250,2024,197.0,163
206,2023,311.0,153
219,2022,323.0,74
235,2022,226.0,6
251,2022,453.0,165
253,2022,408.0,37
240,2023,211.0,152
259,2024,443.0,179
243,2024,338.0,183
212,2024,164.0,49
240,2022,488.0,199
228,2022,452.0,57
242,2022,243.0,91
236,2022,96.0,5
258,2024,226.0,103
207,2024,79.0,28
219,2023,260.0,194
243,2023,364.0,35
255,2022,295.0,5
247,2023,336.0,128
209,2024,326.0,78
214,2024,322.0,156
256,2024,486.0,78
211,2024,484.0,11
255,2022,457.0,55
255,2022,278.0,127
245,2023,473.0,5
256,2022,282.0,58
244,2023,147.0,179
215,2024,224.0,36
241,2023,325.0,70
207,2022,321.0,103
219,2022,363.0,169
213,2024,98.0,38
236,2022,475.0,166
225,2024,445.0,54
237,2022,218.0,173
252,2024,491.0,195
240,2023,109.0,52
244,2023,329.0,188
228,2024,318.0,9
212,2023,339.0,76
233,2022,494.0,6
221,2024,460.0,162
244,2023,279.0,68
225,2023,134.0,81
233,2022,372.0,6
258,2023,290.0,165
246,2023,319.0,7
223,2024,156.0,102
255,2022,279.0,124
220,2023,295.0,116
230,2024,150.0,170
211,2023,346.0,41
241,2024,157.0,153
223,2022,490.0,5
220,2022,207.0,81
203,2022,94.0,57
224,2023,123.0,101
207,2023,306.0,9
235,2024,152.0,72
233,2022,141.0,103
249,2022,295.0,11
249,2024,286.0,28
245,2024,260.0,148
226,2023,143.0,20
227,2022,133.0,90
228,2023,485.0,41
228,2024,69.0,75
209,2022,72.0,28
243,2024,400.0,89
231,2024,145.0,89
207,2022,421.0,114
253,2023,395.0,91
216,2024,311.0,13
211,2024,210.0,108
225,2024,57.0,152
251,2023,368.0,166
202,2023,173.0,58
241,2023,181.0,199
210,2022,446.0,189
213,2023,84.0,154
206,2024,142.0,104
225,2024,467.0,132
236,2022,361.0,131
232,2023,188.0,179
243,2022,343.0,84
247,2024,270.0,83
231,2023,478.0,5
237,2022,135.0,28
219,2023,491.0,182
209,2023,167.0,103
214,2024,211.0,66
214,2024,159.0,35
205,2024,380.0,144
254,2022,141.0,112
224,2022,424.0,36
200,2022,249.0,176
205,2023,201.0,88
212,2023,123.0,191
210,2024,368.0,184
223,2023,158.0,148
219,2023,472.0,193
225,2024,454.0,118
224,2022,277.0,10
251,2024,469.0,101
251,2023,291.0,144
211,2024,353.0,60
245,2023,389.0,156
208,2024,296.0,76
244,2023,446.0,148
235,2023,51.0,100
208,2024,160.0,68
232,2023,460.0,50
239,2023,312.0,27
233,2023,154.0,142
223,2024,267.0,3
252,2022,324.0,165
244,2022,473.0,194
244,2024,70.0,156
232,2024,363.0,10
232,2022,459.0,178
228,2024,341.0,163
237,2023,349.0,117
247,2024,369.0,102
248,2022,76.0,56
212,2023,185.0,132
217,2022,395.0,15
258,2022,434.0,84
234,2023,176.0,152
246,2022,328.0,29
258,2022,122.0,50
258,2022,80.0,2
201,2022,440.0,164
224,2024,58.0,70
257,2022,248.0,102
259,2024,430.0,2
205,2022,486.0,185
224,2022,421.0,104
252,2024,193.0,71
219,2023,251.0,148
259,2023,457.0,145
213,2023,379.0,185
249,2022,223.0,9
203,2023,462.0,19
207,2022,266.0,167
233,2022,282.0,112
227,2023,335.0,28
255,2024,484.0,112
201,2024,260.0,93
216,2024,208.0,163
203,2024,79.0,31
254,2023,339.0,69
247,2023,269.0,124
233,2023,324.0,146
226,2023,461.0,94
218,2024,55.0,96
227,2022,194.0,195
237,2023,150.0,74
233,2023,140.0,197
231,2024,412.0,139
240,2024,213.0,36
230,2023,50.0,173
205,2022,193.0,30
205,2023,96.0,144
227,2024,72.0,131
207,2024,273.0,142
200,2024,244.0,172
215,2024,495.0,139
241,2024,134.0,73
218,2024,393.0,5
217,2023,448.0,149
229,2022,116.0,61
215,2022,348.0,40
232,2024,441.0,143
258,2023,420.0,199
227,2023,147.0,173
246,2024,221.0,189
215,2024,281.0,185
210,2024,75.0,163
205,2023,244.0,130
213,2023,209.0,28
247,2022,369.0,130
235,2022,92.0,50
221,2022,161.0,9
239,2022,284.0,45
222,2022,367.0,84
230,2024,290.0,133
227,2023,444.0,107
218,2022,167.0,159
250,2024,186.0,107
221,2023,97.0,195
200,2022,439.0,105
202,2024,290.0,188
207,2022,103.0,63
212,2022,367.0,191
250,2023,176.0,38
200,2024,170.0,73
228,2023,487.0,0
212,2022,403.0,178
241,2022,284.0,94
228,2022,105.0,53
229,2023,387.0,147
215,2022,136.0,92
259,2024,463.0,36
240,2022,180.0,120
233,2023,433.0,185
254,2022,304.0,0
239,2024,110.0,53
202,2024,448.0,86
228,2023,278.0,113
229,2022,308.0,140
254,2023,448.0,1
257,2024,206.0,39
251,2023,336.0,183
233,2022,248.0,68
203,2022,376.0,21
247,2024,104.0,58
207,2024,141.0,54
246,2024,429.0,14
247,2024,277.0,120
217,2024,476.0,118
221,2022,159.0,157
209,2022,409.0,152
250,2022,330.0,84
213,2023,488.0,80
250,2023,425.0,166
253,2024,99.0,33
245,2022,87.0,97
230,2024,365.0,176
234,2022,134.0,180
245,2022,229.0,37
201,2022,389.0,49
201,2022,247.0,186
234,2022,125.0,61
233,2022,222.0,153
228,2022,274.0,65
205,2023,149.0,97
203,2023,161.0,101
200,2024,68.0,189
234,2022,305.0,99
247,2024,182.0,105
246,2023,286.0,51
225,2022,475.0,189
228,2023,171.0,108
210,2023,142.0,67
250,2024,406.0,74
203,2022,79.0,169
221,2024,370.0,140
232,2022,125.0,102
233,2022,310.0,163
230,2022,343.0,117
209,2023,188.0,196
234,2023,389.0,102
252,2024,334.0,74
258,2024,319.0,26
227,2024,267.0,2
222,2023,123.0,122
248,2023,396.0,172
211,2022,298.0,125
228,2022,157.0,34
201,2024,282.0,164
212,2022,282.0,141
235,2022,315.0,28
246,2023,88.0,100
225,2023,109.0,126
216,2023,145.0,61
242,2024,275.0,141
232,2023,456.0,158
258,2024,146.0,47
256,2022,455.0,37
221,2022,422.0,182
201,2022,392.0,4
209,2022,260.0,145
238,2023,456.0,81
225,2022,327.0,142
229,2023,495.0,178
221,2022,271.0,67
210,2022,324.0,180
221,2023,71.0,116
223,2024,176.0,8
257,2023,434.0,123
228,2024,211.0,146
250,2023,429.0,152
209,2024,75.0,176
233,2024,53.0,77
245,2023,225.0,186
224,2024,94.0,135
220,2023,317.0,20
253,2024,141.0,97
258,2022,342.0,167
238,2022,436.0,56
212,2022,205.0,58
201,2023,270.0,104
258,2024,179.0,153
205,2022,489.0,169
259,2023,498.0,119
200,2023,351.0,108
256,2024,160.0,186
227,2023,277.0,157
221,2023,477.0,174
210,2024,283.0,60
238,2022,451.0,134
259,2024,250.0,53
204,2022,86.0,19
217,2022,103.0,15
219,2022,330.0,1
211,2022,432.0,137
220,2023,154.0,98
226,2022,388.0,170
257,2023,239.0,155
249,2024,202.0,9
240,2022,229.0,21
233,2022,290.0,161
217,2022,240.0,143
233,2022,448.0,71
201,2022,351.0,73
252,2024,105.0,54
213,2022,163.0,191
238,2024,75.0,92
200,2024,159.0,112
227,2024,497.0,113
240,2023,453.0,115
226,2023,202.0,180
229,2022,326.0,169
221,2024,211.0,157
211,2024,151.0,59
200,2022,410.0,123
232,2022,74.0,1
240,2024,242.0,33
247,2023,462.0,41
256,2024,337.0,20
248,2022,305.0,33
200,2024,416.0,31
204,2022,434.0,157
247,2023,212.0,63
204,2024,489.0,77
206,2022,321.0,18
219,2024,81.0,29
225,2023,288.0,185
248,2024,438.0,168
205,2022,59.0,26
225,2022,412.0,15
202,2024,377.0,24
238,2024,128.0,117
213,2022,325.0,88
248,2022,394.0,87
213,2024,445.0,188
219,2023,139.0,194
257,2022,496.0,87
243,2023,459.0,10
208,2023,493.0,159
257,2023,379.0,86
205,2022,289.0,75
201,2023,110.0,102
237,2024,448.0,164
240,2024,54.0,51
242,2024,209.0,161
232,2022,145.0,84
243,2023,455.0,99
204,2024,327.0,177
212,2023,61.0,161
255,2022,369.0,136
214,2024,380.0,41
244,2022,393.0,38
254,2023,284.0,29
257,2023,158.0,130
233,2022,257.0,113
255,2023,65.0,119
208,2023,498.0,123
225,2023,356.0,129
229,2023,264.0,124
255,2022,81.0,120
259,2022,164.0,194
221,2023,175.0,78
224,2023,486.0,194
239,2022,277.0,120
203,2024,278.0,144
246,2024,436.0,190
227,2023,420.0,130
253,2023,446.0,70
236,2024,397.0,94
209,2024,363.0,9
208,2022,94.0,114
258,2023,73.0,98
235,2022,484.0,54
200,2023,62.0,147
229,2023,457.0,128
210,2022,54.0,41
224,2023,130.0,12
210,2024,227.0,7
240,2024,424.0,23
254,2022,226.0,21
204,2024,451.0,174
226,2023,338.0,32
222,2022,235.0,59
256,2024,464.0,25
218,2022,211.0,171
252,2022,399.0,130
202,2023,401.0,59
207,2023,80.0,101
247,2022,404.0,137
258,2024,128.0,133
248,2024,332.0,16
235,2022,236.0,186
254,2022,76.0,134
214,2024,424.0,141
212,2023,434.0,97
229,2022,125.0,119
240,2023,245.0,197
209,2023,456.0,160
258,2023,303.0,81
233,2022,403.0,197
229,2024,357.0,17
224,2023,490.0,93
205,2023,136.0,195
254,2024,484.0,152
251,2024,172.0,194
236,2023,240.0,173
216,2023,304.0,196
235,2022,261.0,114
239,2022,270.0,167
231,2024,382.0,185
221,2023,333.0,4
254,2024,329.0,73
